article_number,structural_index,entity_type,concept,subject,action,object,legal_force,full_text
제10조제3항제17호가목,[],REGULATION,서류 첨부,관련 자료,첨부,서류,MANDATORY,"제10조제3항제17호가목에 따른 제출인에 한정한다.)<신설 2016. 6. 28., 개정 2019. 11. 21.> ② 제1항의 관련 자료에는 다음 각 호의 서류를 첨부하여야 한다. 1. 법인등기부등본 또는 신분증사본 2. 금융기관의 금융투자상품 잔고증명서 또는 이와 유사한 서류 3. 소득액 또는 재산가액 또는 전문성 요건을 증명할 수 있는 서류(영"
제10조제3항제17호가목,[],REGULATION,제출인,제출인,한정한다,제출인,MANDATORY,제10조제3항제17호가목에 따른 제출인에 한정한다.
제10조,[],REGULATION,전문투자자 확인증,제출인,발급,전문투자자 확인증,MANDATORY,제10조제3항제16호나목 및 다목의 요건을 충족하는지 확인한 후에 제출인별로 고유번호를 부여하여 전문투자자 확인증을 발급하여야 한다.
Unknown,[],REGULATION,Unknown,,,,,"제10조제3항제17호가목에 따라 금융투자업자에게 제출한 제1항의 서류는 제출한 날부터 2년간 유효하다. <삭제 2016. 1. 19., 신설 2023. 7. 20.> ⑤ 협회는 제3항에 따라 전문투자자 확인증을 발급한 경우 그 명부를 기록ㆍ유지하여야 한다. ⑥ 제출인이 외화표시 금융투자상품을 소유하고 있는 경우 그 잔고는 신고일 직전일(공휴일을 제외한다)의 「외 국환거래규정」 제1-2조제7호에 따른 ""매매기준율"" 또는 ""재정된 매매기준율""에 따라 원화로 환산하여 산정한다. ⑦ 제출인이 영"
제10조제3항제18호라목,"[10, 3, 18, None]",REGULATION,대리인 지정,국내 주소 보유자,정하다,대리인,MANDATORY,제10조제3항제18호라목에 해당하는 경우에는 국내에 주소를 갖는 자로 제1항에 따른 제출에 관 한 일체의 행위에 대하여 당해 제출인을 대리할 권한을 갖는 자를 정하여야 한다.
제14조의5제1항제2호,"[14, 0, 5, 2]",DEFINITION,금융위원회가 정하여 고시하는 업종을 하는 자,,,,DEFINITIONAL,"제14조의5제1항제2호 단서에서 ""금융위원회가 정하여 고시하는 업종 을 하는 자""란 다음 각 호와 같다. 법제처 9 국가법령정보센터 금융투자업규정 1. 「통계법」에 따라 국가데이터처장이 고시하는 한국표준산업분류상 그 외 기타 금융지원 서비스업(단, 기업의 IT 관련 업무 수행으로 인한 매출액이 해당 기업의 총매출액의 과반 이상인 경우에 해당한다)을 하는 자<개정 2025. 10. 1.> 2. 「중소기업창업지원법 시행령」"
제4조제2호,[],DEFINITION,공익을 목적으로 하는 자,부동산업을 하는 자,허가ㆍ인가ㆍ승인 ㆍ지정 등을 받다,공익을 목적으로 하는 자,DEFINITIONAL,제4조제2호에 따른 부동산업을 하는 자 중 관계 법령에 따라 허가ㆍ인가ㆍ승인 ㆍ지정 등을 받아 공익을 목적으로 하는 자 ② 영
제14조의5제2항제2호가목,"[None, None, 14, 5]",DEFINITION,금융위원회가 정하여 고시하는 분야,금융위원회,정하여 고시하는,분야,DEFINITIONAL,"제14조의5제2항제2호가목에서 ""금융위원회가 정하여 고시하는 분야""란 영 제1항제2호 각 목의 어느 하나 에 해당하는 업종을 제외한 분야를 말한다.<개정 2021. 6. 9.> ③ 영"
제14조의5제2항제2호나목,"[14, 5, 2, 2]",DEFINITION,금융위원회가 정하여 고시하는 기준,금융위원회가 정하여 고시하는 기준,말한다,사업의 수익 지분 중 중소기업 비중,DEFINITIONAL,"제14조의5제2항제2호나목에서 ""금융위원회가 정하여 고시하는 기준""이란 사업의 수익 지분 중 중소기업 의 비중이 50% 이상인 것을 말한다."
제16조제1항제8호,"[None, None, 16, 8]",DEFINITION,금융위원회가 정하여 고시하는 금융기관,,정의,금융기관,DEFINITIONAL,"제16조제1항제8호에서 ""금융위원회가 정하여 고시하는 금융기관""이란 다음 각 호의 어느 하나에 해당하는 금융기관(집합투자증권의 투자매매업 또는 투자중개업을 영위하는 경우에 한한다)을 말한다. 1. 「신용협동조합법」"
제2조제1호의 신용협동조합 2.,[],CONCEPT,농업협동조합법,,,,,제2조제1호의 신용협동조합 2. 「농업협동조합법」
제2조제1호,[],DEFINITION,신용사업을 영위하는 조합,조합 3,영위,신용사업,DEFINITIONAL,제2조제1호의 조합 중 신용사업을 영위하는 조합 3. 「수산업협동조합법」
제2조제4호의,"[2, None, 4, None]",DEFINITION,조합,,,,DEFINITIONAL,제2조제4호의 조합 중 신용사업을 영위하는 조합 4. 「새마을금고법」에 따른 새마을금고 5. 「우체국 예금ㆍ보험에 관한 법률」에 따른 체신관서 ② 영
제16조제7항,"[None, None, 16, 7]",DEFINITION,금융위원회가 정하여 고시하는 경우,금융위원회가 정하여 고시하는 경우,정하여 고시하는,법인,DEFINITIONAL,"제16조제7항 각 호 외의 부분 단서에서 ""금융위원회가 정하여 고시하는 경우""란 최대주주인 법인이 「금융 위원회의 설치 등에 관한 법률」"
Unknown,[],REGULATION,Unknown,,,,,"제38조에 따른 검사대상기관(이하 이 조에서 ""금융회사""라 한다)으로서 설립근거 법에 따른 소유한도 유무, 주식소유의 분산정도 등을 고려하여 금융회사의 최대주주가 그 금융회사를 사실상 지 배하고 있지 아니하다고 금융위원회가 인정하는 경우를 말한다. 제2-2조(인가절차) ① 금융투자업인가(예비인가, 본인가와 변경인가를 포함한다. 이하 이 장에서 같다)의 절차는 별 표 1과 같다. ② 금융투자업인가를 받고자 하는 자, 업무 단위 추가등록을 하려는 금융투자업자, 금융투자업의 등록을 하려는 자 또는 그 대리인(이하 ""신청인""이라 한다)은 별지 제1호부터 별지 제3호까지의 신청서(첨부서류를 포함한다)를 금융위원회에 제출하여야 한다.<개정 2021. 12. 9.> ③ 금융위는 금융투자업 인가를 받거나, 등록을 한 금융투자업자에게 <별지25>의 인가증 또는 등록증을 발급하 여야 하며, 금융투자업자의 신청에 따라 <별지 26>의 인가확인서 또는 등록확인서를 발급할 수 있다.<신설 2022. 1. 26.> 제2-3조(인가심사기간에 넣지 않는 기간) 규칙"
제2조제3호,[],DEFINITION,심사 중단 기간,금융위원회,정하고 고시하는,기간,DEFINITIONAL,"제2조제3호의 ""금융위원회가 정하여 고시하는 기간""이란 동 호에 따른 형사소송이나 조사ㆍ검사 등의 내용이 인가심사에 중대한 영향을 미칠 수 있다고 금융위원회가 인정하여 심사 중단한 기간을 말한다. 다만, 금융위원회는 소송이나 조사ㆍ검사 등의 진행경과 등을 고려하여 필요하다고 인정하는 경우 심사를 재개할 수 있고, 심사를 중단한 날부터 매 6개월이 경과할 때마다 심사 재개 여부를 판단 하여야 하며, 심사 재개가 결정된 경우 본문에 따른 기간은 심사 재개시까지의 기간으로 한정한다.<신설 2021. 12. 9.> 제2-3조의2(업무 단위 추가등록 검토기간에 넣지 않는 기간) 규칙"
제2조의2제3호,[],DEFINITION,기간,금융위원회,정하는,기간,DEFINITIONAL,"제2조의2제3호의 ""금융위원회가 정하여 고시하 는 기간""이란 제2-3조의 본문과 단서를 준용한 기간을 말한다. 이 경우 ""인가심사"" 또는 ""심사""는 ""등록검토"" 또 는 ""검토""로 본다.<신설 2021. 12. 9.> 제2-3조의3(예비인가심사기간에 넣지 않는 기간) 규칙"
제3조제3호,[],DEFINITION,금융위원회가 정하여 고시하는 기간,,,,DEFINITIONAL,"제3조제3호의 ""금융위원회가 정하여 고시하는 기간""이란 제 2-3조의 본문과 단서를 준용한 기간을 말한다. 이 경우 ""인가심사""는 ""예비인가심사""로 본다."
제13조제4항,[],,,,,,,제13조제4항 및
제16조의2제5항,[],REGULATION,지분 유지 및 양도제한,금융위원회,부과,조건,MANDATORY,"제16조의2제5항에 따라 금융위원회가 부과할 수 있는 조건은 다 음 각 호와 같다.<개정 2021. 12. 9.> 1. 금융투자업 인가를 받은 금융투자업자의 최대주주 및 그의 특수관계인에 대하여 인가일로부터 3년을 초과하 지 아니하는 범위 내에서의 지분의 유지 및 양도제한에 관한 사항. 다만, 다음 각 목의 어느 하나에 해당하는 경우를 제외한다. 가. 최대주주의 지위의 변동을 초래하지 아니하는 자본금의 증액 또는 발행주식의 양도 나. 법령에 따른 의무의 이행 다. 그 밖에 금융위원회가 최대주주의 지위 또는 지분의 이전이나 양도의 적정성을 인정한 경우 2. 제1호 외에 금융투자업자의 경영건전성 확보, 투자자 보호 등을 위하여 필요한 사항 제2-6조(인가 심사기준) ① 영"
제16조,[],REGULATION,세부요건,,충족,별표 2,MANDATORY,"제16조제4항에 따른 사업계획, 같은 조 제5항에 따른 인력과 전산설비, 그 밖의 물적 설비 및 같은 조 제9항에 따른 이해상충방지체계의 세부요건에 관한 구체적인 기준은 별표 2와 같다. 다만, 예비 인가의 경우에는 인력 ㆍ 물적 설비에 관한 이행계획의 내용이 별표 2의 요건을 충족하여야 한다.<개정 2010. 12. 29.> ② 영"
제16조제6항,"[None, None, 16, 6]",,대주주,,,,,제16조제6항에 따른 대주주(영
제16조제1항제6호,[],DEFINITION,본점,본점,말한다,,DEFINITIONAL,제16조제1항제6호 및 제7호의 경우 당해 국내지점의 본점을 말한다)의 세 부요건에 관한 구체적인 기준은 별표 3과 같다. ③ 영
제16조제2항,[],REGULATION,외국 금융투자업자,금융위원회,대하여,금융투자업자,MANDATORY,제16조제2항에 따른 외국 금융투자업자의 세부요건에 관한 구체적인 기준은 별표 3 제1호라목과 같다. ④<삭제 2013. 9. 17.> 제2-7조(사실상 영향력을 행사하는 주요주주) 금융위원회 또는 금융감독원장은 금융투자업자 및 그 주주에 대하여 당해 금융투자업자의 주주가 「금융회사의 지배구조에 관한 법률」
제2조제6호나목2),[],REGULATION,자료 제출,,요구,자료,PERMISSIVE,제2조제6호나목2)에 따른 주요주주에 해당하는지 여부를 확인하는데 필요한 자료의 제출을 요구할 수 있다.
제16조제6항,[],REGULATION,대주주,금융투자업자,,대주주,,"제16조제6항 각 호의 어느 하나에 해당하는 경우, 금융투자업 자의 대주주(영"
제16조제1항제6호 및 제7호,[],DEFINITION,본점,국내지점,말한다,본점,DEFINITIONAL,제16조제1항제6호 및 제7호의 경우 당해 국내지점의 본점을 말한다)가 유지하여야 하는 요건은 영
Unknown,[],REGULATION,Unknown,,,,,"제19조제2항에 따라 별표 3 제1호가목(5)(나)와 같다. 제2-9조(금융투자업 등록 심사기준) ① 영 별표 3에서 ""금융위원회가 정하여 고시하는 채무증권""이란 「상법」"
제 469조제2항제3호,"[None, None, 469, 3]",DEFINITION,사채로서 법,,,,DEFINITIONAL,제 469조제2항제3호에 따른 사채로서 법
제4조제7항제1호,"[None, None, 4, 7]",DEFINITION,채무증권,,말한다,채무증권,DEFINITIONAL,"제4조제7항제1호에 해당하는 채무증권을 말한다. ② 투자자문업 또는 투자일임업을 등록하고자 하는 자의 대주주의 세부요건에 관한 구체적인 기준은 다음 각 호 와 같다. 1. 대주주가 금융기관 또는 외국법인인 경우 : 별표 3 제1호가목(5) 및 (6) 2. 대주주가 내국법인인 경우 : 별표 3 제1호가목(5) 및 나목(2) 3. 대주주가 개인인 경우 : 별표 3 제1호가목(5) 및 다목(4) 4. 대주주가 기관전용 사모집합투자기구 또는 투자목적회사인 경우 : 기관전용 사모집합투자기구의 업무집행사 원과 그 출자지분의 100분의 30이상인 유한책임사원 및 기관전용 사모집합투자기구를 사실상 지배하고 있는 유한책임사원은 위 제1호부터 제3호까지의 요건을 충족할 것<개정 2015. 10. 21., 2021. 10. 13.> ③ 금융투자업인가를 받은 자가 투자자문업 또는 투자일임업을 등록하려는 경우 대주주의 세부요건은 영"
제 21조제4항제1호,"[None, None, 21, 1]",,단서,,,,,제 21조제4항제1호 단서에 따라 영
제23조제2호,[],DEFINITION,제23조제2호,각 목,같다,제23조제2호,,제23조제2호 각 목과 같다. ④ 투자자문업 또는 투자일임업을 등록하고자 하는 자의 이해상충방지체계의 세부요건에 관한 구체적인 기준은 별표 2 제4호와 같다. 제2-9조의2(등록검토기간에 넣지 않는 기간) 규칙
제4조제3호,"[None, None, 4, 3]",DEFINITION,금융위원회가 정하여 고시하는 기간,기간,정의한다,제2-3조,DEFINITIONAL,"제4조제3호의 ""금융위원회가 정하여 고시하는 기간""이란 제2- 3조의 본문과 단서를 준용한 기간을 말한다. 이 경우 ""인가심사"" 또는 ""심사""는 ""등록검토"" 또는 ""검토""로 본다 <신설 2021. 12. 9.>"
